type,Name,Lat,Lng,dcode,dname
clinic,เวลล์เควสท์คลินิกเวชกรรม,13.8136621,100.5619748,1030,จตุจักร
clinic,เวลเว็ท คลินิกเวชกรรม,13.8136621,100.5619748,1030,จตุจักร
clinic,เอ็มเอ็นเมดิคอลคลินิกเวชกรรม,13.8136621,100.5619748,1030,จตุจักร
clinic,แอททิจูดคลินิกเวชกรรม,13.8136621,100.5619748,1030,จตุจักร
clinic,แฮปปี้ เฮลท์ คลินิกเวชกรรม,13.8136621,100.5619748,1030,จตุจักร
community_healthcenter,ศูนย์สุขภาพชุมชนวัดคลองเตยใน 1,13.71126661,100.5619559,1033,คลองเตย
clinic,เคเอสคลินิกเวชกรรม,13.8136736,100.5619426,1030,จตุจักร
clinic,เดอะซันคลินิกเวชกรรม,13.8142498,100.5618981,1030,จตุจักร
clinic,ทรินิตี้คลินิกเวชกรรม,13.8142498,100.5618981,1030,จตุจักร
clinic,บีไอวายคลินิกเวชกรรม,13.8142498,100.5618981,1030,จตุจักร
clinic,เชอร์รีนคลินิกเวชกรรม,13.7761291,100.5618957,1026,ดินแดง
pharmacy_nhso,เอ็กซ์ต้า พลัส สาขาโอเชี่ยนทาวเวอร์,13.742715,100.561849,1039,วัฒนา
clinic,คลินิกเวชกรรมแพทย์หญิงนิลรัตน์,13.7432035,100.5618236,1039,วัฒนา
pharmacy_nhso,บู๊ทส์ - ยูเนี่ยน มอลล์,13.813635,100.561799,1030,จตุจักร
community_healthcenter,ศูนย์สุขภาพชุมชนชุมชนมาชิม,13.74055478,100.5617707,1039,วัฒนา
clinic,แพทย์ธนพรคลินิกเวชกรรม สาขาลาดพร้าว,13.8156165,100.5617301,1030,จตุจักร
clinic,ลากราซคลินิกเวชกรรม สาขาเซ็นทรัลพลาซาลาดพร้าว,13.8169341,100.561722,1030,จตุจักร
clinic,รีจูคลินิกเวชกรรม,13.736551,100.5616845,1039,วัฒนา
clinic,ทรูเอสคลินิกเวชกรรม,13.7355048,100.5616724,1033,คลองเตย
pharmacy_nhso,ร้าน บู๊ทส์-เอ็กเชน ทาวเวอร์,13.735727,100.561644,1033,คลองเตย
clinic,เบลล่าคลินิกเวชกรรม,13.7354352,100.5616164,1033,คลองเตย
clinic,คิธคลินิกเวชกรรม,13.8307861,100.5615926,1030,จตุจักร
clinic,ซัคเซสคลินิกเวชกรรม,13.8307861,100.5615926,1030,จตุจักร
clinic,ซีลินคลินิกเวชกรรม,13.8307861,100.5615926,1030,จตุจักร
clinic,เดอะบลูมคลินิกเวชกรรม,13.8307861,100.5615926,1030,จตุจักร
clinic,เตชะคลินิกเวชกรรม,13.7693731,100.5615912,1026,ดินแดง
community_healthcenter,ศูนย์สุขภาพชุมชนวัดคลองเตยใน 3,13.71163096,100.5615146,1033,คลองเตย
clinic,เมดคลินิกเวชกรรม สาขาสุขุมวิท,13.7287143,100.5614788,1033,คลองเตย
clinic,บีเอซีคลินิกเวชกรรม,13.728012,100.5614784,1033,คลองเตย
hospital_private,โรงพยาบาลมงกุฎวัฒนะ,13.893546,100.561396,1041,หลักสี่
clinic,ธีรญาคลินิกเวชกรรม,13.893843,100.5613703,1041,หลักสี่
pharmacy_nhso,วัตสันฟาร์มาซี สาขาเซ็นทรัลลาดพร้าว,13.816539,100.561356,1030,จตุจักร
clinic,พัฒน์นรีคลินิกเวชกรรม,13.8953766,100.5613526,1041,หลักสี่
clinic,สมาคมนามธารีสังคัตแห่งประเทศไทย คลินิกเวชกรรม,13.7379309,100.5613492,1039,วัฒนา
clinic,โอสถานันต์คลินิกเวชกรรม,13.7200497,100.5611796,1033,คลองเตย
pharmacy_nhso,ร้านขายยาเพรียว (Pure) สาขาแจ้งวัฒนะ,13.902131,100.561136,1041,หลักสี่
clinic,ธนัชชาคลินิกเวชกรรม,13.8934409,100.5610968,1041,หลักสี่
clinic,คลินิกเวชกรรมซูอิส,13.7277696,100.5610788,1033,คลองเตย
clinic,รมัยคลินิกเวชกรรม สาขาอโศก,13.7277696,100.5610788,1033,คลองเตย
clinic,อาวีนิตย์เวชกรรมคลินิก,13.893254,100.561026,1041,หลักสี่
clinic,สหคลินิกเวลเนสแคร์,13.7923559,100.560919,1014,พญาไท
community_healthcenter,ศูนย์สุขภาพชุมชนริมคลองไผ่สิงโต,13.71967973,100.5609021,1033,คลองเตย
clinic,คลินิกเวชกรรมเมืองทอง,13.893265,100.560897,1041,หลักสี่
clinic,เดอร์กิฟท์คลินิกเวชกรรม,13.893265,100.560897,1041,หลักสี่
clinic,ศรุตตาคลินิกเวชกรรม,13.893265,100.560897,1041,หลักสี่
clinic,ไอ คลินิกเวชกรรม,13.893265,100.560897,1041,หลักสี่
clinic,ภัทรปภาคลินิกเวชกรรม,13.7559731,100.5608889,1026,ดินแดง
pharmacy_nhso,ร้าน บู๊ทส์ (สาขาเซ็นทรัล ลาดพร้าว),13.8165159,100.5608759,1030,จตุจักร
clinic,เอทีทีคลินิกเวชกรรม,13.8135257,100.5608509,1030,จตุจักร
clinic,กังนัมคลินิกเวชกรรม สาขาเซ็นทรัลลาดพร้าว,13.8163447,100.5608424,1030,จตุจักร
clinic,คลินิกเวชกรรมโบนิต้า สาขาเซ็นทรัลพลาซาลาดพร้าว,13.8163447,100.5608424,1030,จตุจักร
clinic,ดิสท์ตินีคลินิกเวชกรรม สาขาเซ็นทรัลลาดพร้าว,13.8163447,100.5608424,1030,จตุจักร
clinic,ดิโอโซนคลินิกเวชกรรม สาขาเซ็นทรัลลาดพร้าว,13.8163447,100.5608424,1030,จตุจักร
clinic,นันฐกฤชคลินิกเวชกรรม,13.8163447,100.5608424,1030,จตุจักร
clinic,มาริซ่า เวลเนส คลินิกเวชกรรม,13.8163447,100.5608424,1030,จตุจักร
clinic,เมกะคลินิกเวชกรรม,13.8163447,100.5608424,1030,จตุจักร
clinic,อิมเมจินี่คลินิกเวชกรรม สาขาเซ็นทรัลพลาซาลาดพร้าว,13.8163447,100.5608424,1030,จตุจักร
clinic,ชริสมาร์คลินิกเวชกรรม,13.7408031,100.5608375,1039,วัฒนา
clinic,โอลิต้าคลินิกเวชกรรม,13.7780394,100.5607651,1026,ดินแดง
community_healthcenter,ศูนย์สุขภาพชุมชนอินทามระ 29 แยก 4,13.79380253,100.5606629,1014,พญาไท
clinic,บี เอน ซี คลินิกเวชกรรม,13.7391959,100.5606484,1039,วัฒนา
clinic,คลินิกเวชกรรมกล้วยน้ำไท สาขาสวนเพลิน,13.717741,100.5605702,1033,คลองเตย
pharmacy_nhso,นิชาภาเภสัช,13.763289,100.560567,1026,ดินแดง
clinic,ซิสเตอร์สปริงคลินิกเวชกรรม,13.7784462,100.5605563,1026,ดินแดง
pharmacy_nhso,วัตสันฟาร์มาซี สาขาเทอมินอล 21,13.737936,100.560511,1039,วัฒนา
clinic,คลินิกเวชกรรมเปาโล,13.7827955,100.5605011,1026,ดินแดง
clinic,อังคณาคลินิกเวชกรรม,13.719114,100.560479,1033,คลองเตย
clinic,ดีไอไออโศกคลินิกเวชกรรม,13.7382879,100.5604721,1039,วัฒนา
clinic,บางกอกเวลเนสคลินิกเวชกรรม,13.7382879,100.5604721,1039,วัฒนา
clinic,พริมยาคลินิกเวชกรรม สาขาทองหล่อ,13.7382879,100.5604721,1039,วัฒนา
clinic,พฤกษาคลินิกเวชกรรม สาขาเดอะไนน์,13.7382879,100.5604721,1039,วัฒนา
clinic,พัลซ์คลินิกเวชกรรม สาขาอโศก,13.7382879,100.5604721,1039,วัฒนา
clinic,รีนิวมีคลินิกเวชกรรม,13.7382879,100.5604721,1039,วัฒนา
clinic,เอ ดับเบิ้ลยู ซี เวลเนส คลินิกเวชกรรม,13.7382879,100.5604721,1039,วัฒนา
clinic,เอสซีเอ็นคลินิกเวชกรรม,13.7382879,100.5604721,1039,วัฒนา
community_healthcenter,ศูนย์สุขภาพชุมชนสามัคคีเทวสุนทร,13.85319103,100.560448,1030,จตุจักร
clinic,หมออะตอมคลินิกเวชกรรม,13.7400522,100.5603245,1039,วัฒนา
clinic,มิราคลินิกเวชกรรม,13.8130818,100.5603088,1030,จตุจักร
clinic,คลินิกเวชกรรมชุมชนการแพทย์,13.7696509,100.5601915,1026,ดินแดง
clinic,พินิจนันท์คลินิกเวชกรรม,13.773324,100.5601831,1026,ดินแดง
clinic,เซ็นจูรี่คลินิกเวชกรรม,13.7389946,100.5601686,1039,วัฒนา
clinic,อินทัชเมดิแคร์คลินิกเวชกรรม สาขาดินแดง,13.7721589,100.560135,1026,ดินแดง
clinic,สิริคลินิกเวชกรรม,13.7778526,100.5600124,1026,ดินแดง
clinic,คลินิกเวชกรรม สวท 1005,13.8418659,100.5599856,1030,จตุจักร
clinic,คลินิกสุกิจการแพทย์,13.7607091,100.5599555,1026,ดินแดง
clinic,ชวาซวัลด์คลินิกเวชกรรม,13.761549,100.5599551,1026,ดินแดง
clinic,รักษ์ชนกคลินิกเวชกรรม,13.7778916,100.5598699,1026,ดินแดง
clinic,เอ็มดีสหคลินิก,13.8415823,100.5596903,1030,จตุจักร
pharmacy_nhso,เอ็กซ์ต้า พลัสสาขาประชาสงเคราะห์ 23 จุด 2,13.773849,100.559642,1026,ดินแดง
clinic,ยูคลินิกเวชกรรม,13.7373054,100.5596242,1033,คลองเตย
clinic,เซ็นทรัลเมดิกคลินิกเวชกรรม สาขาดินแดง,13.76995079,100.559624,1026,ดินแดง
clinic,เซ็นทรัลเมดิกคลินิกเวชกรรม สาขาดินแดง,13.7698808,100.5596152,1026,ดินแดง
clinic,เซ็นทรัลเมดิกคลินิกเวชกรรม สาขาดินแดง,13.7698808,100.5596152,1026,ดินแดง
pharmacy_nhso,ร้านเอ็กซ์ต้า พลัส สาขารัชดา 48,13.8038889,100.5595278,1030,จตุจักร
pharmacy_nhso,ห้างหุ้นส่วนจำกัด นพรัตน์เภสัช,13.893479,100.559439,1041,หลักสี่
clinic,จตุจักรเมดิคอลคลินิกเวชกรรม,13.8125188,100.5594282,1030,จตุจักร
clinic,ดิโอเอซิสคลินิกเวชกรรม,13.8125188,100.5594282,1030,จตุจักร
community_healthcenter,ศูนย์สุขภาพชุมชนร่วมใจไผ่สิงโต,13.72357629,100.5593652,1033,คลองเตย
clinic,เวอริตา ไลฟ์ คลินิกเวชกรรม,13.8208012,100.5593237,1030,จตุจักร
clinic,คลินิกเวชกรรมไบโอ-อินโนวา,13.7390693,100.5592813,1039,วัฒนา
clinic,อายุรวัยคลินิกเวชกรรม,13.8330111,100.5590815,1030,จตุจักร
clinic,คลินิกเวชกรรมกล้วยน้ำไท สาขารัชดาภิเษก 3,13.7613069,100.5589104,1026,ดินแดง
pharmacy_nhso,บู๊ทส์ - ไทมส์ สแควร์,13.73793741,100.5588948,1033,คลองเตย
clinic,คลินิกเวชกรรมกล้วยน้ำไท สาขารัชดาภิเษก 3,13.76126,100.55889,1026,ดินแดง
pharmacy_nhso,บู๊ทส์ - ซัน ทาวเวอร์,13.80839857,100.5588452,1030,จตุจักร
pharmacy_nhso,ฟาสซิโน สาขา ปตท.วิภาวดี,13.825159,100.558815,1030,จตุจักร
clinic,เซ้นส์คลินิกเวชกรรม,13.7377647,100.558792,1033,คลองเตย
clinic,เฌอคลินิกเวชกรรม สาขาไทมส์สแควร์อโศก,13.7377647,100.558792,1033,คลองเตย
clinic,วินเซนต์ คลินิกเวชกรรม,13.7377647,100.558792,1033,คลองเตย
clinic,วีดรีมคลินิกเวชกรรม,13.7377647,100.558792,1033,คลองเตย
clinic,ฐิตตาคลินิกเวชกรรม,13.7779585,100.5587874,1026,ดินแดง
pharmacy_nhso,บู๊ทส์ สุขุมวิท ซอย 17,13.73839,100.55876,1039,วัฒนา
pharmacy_nhso,เอ็ม ดี ฟาร์ม่า,13.814733,100.558732,1030,จตุจักร
clinic,โรสเบลล์คลินิกเวชกรรม,13.759671,100.5586928,1026,ดินแดง
clinic,การิตาคลินิกเวชกรรม,13.81066081,100.5586897,1030,จตุจักร
clinic,คาลิเทียร์เมดิคอลคลินิกเวชกรรม,13.8489278,100.558679,1030,จตุจักร
community_healthcenter,ศูนย์สุขภาพชุมชนอินทามระ 29 แยก 1,13.79453849,100.5586423,1014,พญาไท
community_healthcenter,ศูนย์สุขภาพชุมชนอินทามระ 16,13.7887536,100.5586131,1014,พญาไท
clinic,ดิไอเท็มคลินิกเวชกรรม,13.7602288,100.5586089,1026,ดินแดง
pharmacy_nhso,เอ็กซ์ต้า พลัส สาขาบียู เพลส,13.76240635,100.5586004,1026,ดินแดง
clinic,คลินิกเวชกรรมใกล้บ้านใกล้ใจ 31,13.893645,100.558588,1041,หลักสี่
clinic,เกรนคลินิกเวชกรรม,13.8078163,100.5585739,1030,จตุจักร
clinic,เพียวรีน่าคลินิกเวชกรรม,13.8325689,100.558517,1030,จตุจักร
pharmacy_nhso,บู๊ทส์-เทอมินอล 21,13.737489,100.558419,1033,คลองเตย
clinic,คลินิกเวชกรรมแพทย์พรฑิตา,13.8030837,100.5584001,1030,จตุจักร
clinic,คลินิกพิศณุการแพทย์,13.769101,100.5583156,1026,ดินแดง
clinic,มิลเลี่ยนคลินิกเวชกรรม,13.7564069,100.5582368,1026,ดินแดง
clinic,คลินิกเวชกรรมแพทย์สยาม,13.7497868,100.5580661,1037,ราชเทวี
healthcenter,ศูนย์บริการสาธารณสุข 4 ดินแดง,13.76975899,100.5580199,1026,ดินแดง
clinic,คลินิกเวชกรรมคลองเตย,13.7142332,100.5579337,1033,คลองเตย
pharmacy_nhso,ร้านขายยาเซฟดรัก เซ็นเตอร์,13.894111,100.557922,1041,หลักสี่
clinic,ฮันนี่คลินิกเวชกรรม,13.7385478,100.5578506,1033,คลองเตย
clinic,ชีวีบริรักษ์คลินิกเวชกรรม,13.7402599,100.5578472,1039,วัฒนา
clinic,ชีวีบริรักษ์คลินิกเวชกรรม,13.7402599,100.5578472,1039,วัฒนา
clinic,สกรีนดอรีนคลินิกเวชกรรม,13.8696722,100.5577631,1041,หลักสี่
pharmacy_nhso,ยาดีเภสัชกร,13.761654,100.557706,1026,ดินแดง
clinic,เซนเซนคลินิกเวชกรรม,13.7406528,100.5576555,1039,วัฒนา
clinic,ฟารีดาคลินิกเวชกรรม,13.7406528,100.5576555,1039,วัฒนา
clinic,อินฟินิตี้บายดอกเตอร์ปาล์มคลินิกเวชกรรม,13.7782981,100.5576524,1026,ดินแดง
clinic,คลินิกเวชกรรมชลิตการแพทย์,13.7576554,100.5575813,1026,ดินแดง
community_healthcenter,ศูนย์สุขภาพชุมชนประชาร่วมใจ 1,13.84606838,100.5575789,1030,จตุจักร
clinic,วีวิภาวดีคลินิกเวชกรรม,13.8226008,100.5575209,1030,จตุจักร
community_healthcenter,ศูนย์สุขภาพชุมชนริมคลองสามเสน,13.75504455,100.5574927,1037,ราชเทวี
clinic,ปันนิสาคลินิกเวชกรรม สาขาจตุจักร,13.8082816,100.5572424,1030,จตุจักร
clinic,เลอ วินซ์ คลินิกเวชกรรม,13.7575738,100.5571438,1026,ดินแดง
pharmacy_nhso,บู๊ทส์-เอ็นเนอร์ยี่ คอมเพล็กซ์,13.81943593,100.5571132,1030,จตุจักร
clinic,คลินิกเวชกรรมแพทย์ พ.7,13.7654631,100.5570827,1026,ดินแดง
clinic,แอลวีคลินิกเวชกรรม,13.821325,100.5569693,1030,จตุจักร
clinic,อิเลฟเว่นคลินิกเวชกรรม,13.7419961,100.5568748,1039,วัฒนา
clinic,เมโกะคลินิกเวชกรรม,13.8072388,100.5568396,1030,จตุจักร
clinic,คลินิกเวชกรรมคาริทีส,13.7398917,100.5567339,1039,วัฒนา
clinic,หมอกาญจน์คลินิกเวชกรรม,13.8251028,100.5566738,1030,จตุจักร
pharmacy_nhso,เอ็กซ์ต้า พลัส สาขา อินทามระ 10 จุด 2,13.7889167,100.5566667,1014,พญาไท
community_healthcenter,ศูนย์สุขภาพชุมชนร่วมสุขพัฒนา,13.82691138,100.5566374,1030,จตุจักร
clinic,ไทรัตนคลินิกเวชกรรม,13.7596953,100.5565343,1026,ดินแดง
clinic,สุทธิพรการแพทย์คลินิกเวชกรรม,13.7618676,100.5564617,1026,ดินแดง
clinic,จีรเดชคลินิกเวชกรรม,13.7891805,100.5564061,1014,พญาไท
clinic,วิโรจน์ - ธาดาคลินิกเวชกรรม,13.7195966,100.5563448,1033,คลองเตย
clinic,อัจจิมาสหคลินิก,13.8678121,100.5562641,1041,หลักสี่
community_healthcenter,ศูนย์สุขภาพชุมชนสัญญาประชากร,13.8402016,100.556217,1030,จตุจักร
community_healthcenter,ศูนย์สุขภาพชุมชนเคหะดินแดง 2,13.76599016,100.5561965,1026,ดินแดง
clinic,คลินิกเวชกรรมแพทย์สุขภาพมวลชน,13.7600705,100.5561655,1026,ดินแดง
clinic,เลอคิวท์คลินิกเวชกรรม,13.8032117,100.5561571,1030,จตุจักร
clinic,คลินิกเวชกรรมเปาโล สาขา ธ.ทหารไทยธนชาต สนง.ใหญ่,13.8068662,100.5559788,1030,จตุจักร
clinic,เพิ่มรักษ์คลินิกเวชกรรม,13.8698,100.555969,1041,หลักสี่
pharmacy_nhso,ร้านขายยา เซฟดรัก เซ็นเตอร์,13.762669,100.555939,1026,ดินแดง
pharmacy_nhso,ร้านขายยาเพรียว (Pure) สาขารัชดา,13.762669,100.555939,1026,ดินแดง
pharmacy_nhso,คลีนิคยา,13.8721871,100.5559378,1041,หลักสี่
community_healthcenter,ศูนย์สุขภาพชุมชนเคหะชุมชนดินแดง 1,13.77313299,100.5559016,1026,ดินแดง
community_healthcenter,ศูนย์สุขภาพชุมชนชินเขต,13.86189766,100.5558804,1041,หลักสี่
community_healthcenter,ศูนย์สุขภาพชุมชนเคหะชุมชนท่าทราย,13.85719757,100.5558398,1041,หลักสี่
clinic,เอไอซีคลินิกเวชกรรม,13.7214797,100.5557939,1033,คลองเตย
clinic,โปรเฟสท์ไลฟ์คลินิกเวชกรรม,13.7893402,100.5555678,1014,พญาไท
community_healthcenter,ศูนย์สุขภาพชุมชนราชวัลลภ 3,13.78353031,100.555545,1014,พญาไท
clinic,คลินิกเวชกรรมแพทย์ชุมสาย,13.7600171,100.5554788,1026,ดินแดง
clinic,คลินิกเวชกรรมบริษัทขนส่งจำกัด,13.8051295,100.5553944,1030,จตุจักร
clinic,คลินิกเวชกรรมพงษ์ศักดิ์,13.76002,100.555353,1026,ดินแดง
clinic,คลินิกเวชกรรม สวท ดินแดง,13.7608831,100.5552005,1026,ดินแดง
clinic,อริยะคลินิกเวชกรรม,13.7469507,100.5551749,1039,วัฒนา
clinic,พรคลินิกเวชกรรม,13.7891389,100.555007,1014,พญาไท
pharmacy_nhso,ร้าน ชัยยะเวช,13.760132,100.554964,1026,ดินแดง
hospital_public,สถาบันราชานุกูล,13.76207,100.554704,1026,ดินแดง
clinic,คลินิกเวชกรรมบางกอกสไมล์,13.743496,100.5545905,1039,วัฒนา
clinic,เฟรชโค้ดคลินิกเวชกรรม,13.743147,100.5544769,1039,วัฒนา
clinic,ศิริมาราคลินิกเวชกรรม,13.7890385,100.5544173,1014,พญาไท
clinic,ศิริมาราคลินิกเวชกรรม,13.7890862,100.5544053,1014,พญาไท
community_healthcenter,ศูนย์สุขภาพชุมชนแฟลต ช. 5,13.7667253,100.5542963,1026,ดินแดง
community_healthcenter,ศูนย์สุขภาพชุมชนริมทางรถไฟสายท่าเรือ,13.71845661,100.5541815,1033,คลองเตย
clinic,พีซี อิมเมจจิ้งคลินิกเวชกรรม,13.8421878,100.5541254,1030,จตุจักร
clinic,ไอดีคลินิกเวชกรรม,13.7416371,100.5540679,1033,คลองเตย
clinic,นิชคลินิกเวชกรรม,13.7428658,100.5539406,1039,วัฒนา
pharmacy_nhso,บู๊ทส์ แกรนด์ 5 สุขุมวิท,13.74196,100.55394,1039,วัฒนา
community_healthcenter,ศูนย์สุขภาพชุมชนนิคมรถไฟมักกะสัน,13.74901094,100.553902,1037,ราชเทวี
clinic,เบเวอร์ลี่คลินิกเวชกรรม,13.7430795,100.5538996,1039,วัฒนา
clinic,เอฟคลินิกเวชกรรม,13.7432763,100.5538065,1039,วัฒนา
community_healthcenter,ศูนย์สุขภาพชุมชนแฟลต 9-20,13.75814162,100.553731,1026,ดินแดง
clinic,ดร.ณัฐฐ์คลินิกเวชกรรม,13.744762,100.5535285,1039,วัฒนา
hospital_public,ทัณฑสถานโรงพยาบาลราชทัณฑ์,13.849922,100.553296,1030,จตุจักร
clinic,ฟอร์จูนคลินิกเวชกรรม,13.8391929,100.5532713,1030,จตุจักร
community_healthcenter,ศูนย์สุขภาพชุมชนศรีคณิตศาสตร์,13.79647082,100.5532537,1030,จตุจักร
clinic,ดับบลิวคลินิกเวชกรรม,13.8367785,100.5532408,1030,จตุจักร
clinic,คลินิกเวชกรรมหมอศิริชัย,13.7429642,100.5532128,1039,วัฒนา
clinic,บีแฮปคลินิกเวชกรรม,13.7429642,100.5532128,1039,วัฒนา
clinic,หมอบี คลินิกเวชกรรม,13.8390725,100.5531394,1030,จตุจักร
community_healthcenter,ศูนย์สุขภาพชุมชนแฟลต ช.1,13.76420184,100.5531052,1026,ดินแดง
community_healthcenter,ศูนย์สุขภาพชุมชนเชื้อเพลิงพัฒนา,13.71105148,100.5530603,1012,ยานนาวา
clinic,คลินิกเวชกรรมใกล้บ้านใกล้ใจ 1,13.7886416,100.5530153,1014,พญาไท
pharmacy_nhso,เอ็กซ์ต้า พลัส สาขานานาใต้ (สุขุมวิท 4),13.739224,100.552961,1033,คลองเตย
clinic,คลินิกเวชกรรมใกล้บ้านใกล้ใจ 1,13.788356,100.5529603,1014,พญาไท
clinic,แสตมป์เฟลอร์คลินิกเวชกรรม,13.7886982,100.5529397,1014,พญาไท
clinic,มุน แอนด์ อาร์ คลินิกเวชกรรม สาขารัชดา ซ.3,13.7609063,100.5529274,1026,ดินแดง
clinic,ดิเอเดนคลินิกเวชกรรม,13.742705,100.552918,1039,วัฒนา
clinic,มาสเตอร์เวิร์คคลินิกเวชกรรม,13.739014,100.5528812,1033,คลองเตย
clinic,รีวีว่าสหคลินิก,13.739014,100.5528812,1033,คลองเตย
clinic,ทีเคคลินิกเวชกรรม,13.830088,100.552879,1030,จตุจักร
clinic,ลินด์คลินิกเวชกรรม,13.7607994,100.5528207,1026,ดินแดง
community_healthcenter,ศูนย์สุขภาพชุมชนประชาร่วมใจ 2,13.83742152,100.5527388,1030,จตุจักร
hospital_public,โรงพยาบาลมิราเคิลออฟไลฟ์,13.81582743,100.5527243,1030,จตุจักร
clinic,โรงพยาบาลมิราเคิล ออฟไลฟ์ฯ,13.8158207,100.5527236,1030,จตุจักร
clinic,เดอะเฮเซลคลินิกเวชกรรม,13.7499209,100.5526366,1037,ราชเทวี
clinic,ธานิศาคลินิกเวชกรรม,13.8392576,100.5524425,1030,จตุจักร
community_healthcenter,ศูนย์สุขภาพชุมชนใต้อาคารแฟลต 5 (เคหะชุมชนดินแดง),13.76149473,100.552366,1026,ดินแดง
clinic,จักรพรรณ คลินิกเวชกรรม,13.8587453,100.5522571,1041,หลักสี่
clinic,โพนีส์คลินิกเวชกรรม,13.8696803,100.5521519,1041,หลักสี่
clinic,พรสุขคลินิกเวชกรรม,13.8730748,100.5520863,1041,หลักสี่
hospital_public,โรงพยาบาลทหารผ่านศึก,13.771993,100.551915,1014,พญาไท
clinic,ไวทัลไลฟ์ คลินิกเวชกรรม,13.7458425,100.5517389,1039,วัฒนา
clinic,คิวตี้วีว่าคลินิกเวชกรรม,13.7995361,100.5516208,1030,จตุจักร
pharmacy_nhso,บู๊ทส์ - เพลินจิตรเซ็นเตอร์,13.741072,100.5515867,1033,คลองเตย
clinic,เมก้าเมดคลินิกเวชกรรม,13.7453309,100.5514828,1039,วัฒนา
clinic,ลักษณ์ดาราคลินิกเวชกรรม,13.7912827,100.5514695,1014,พญาไท
clinic,คลินิกเวชกรรมวุฒิพันธุ์การแพทย์,13.8530032,100.5514565,1041,หลักสี่
clinic,เดอการ์เนตคลินิกเวชกรรม,13.7455511,100.5513944,1039,วัฒนา
clinic,บลอสซัม 24 คลินิกเวชกรรม,13.7455511,100.5513944,1039,วัฒนา
clinic,ประชาชื่น เอ็ม อาร์ อิมเมจจิ้ง คลินิกเวชกรรม,13.8373979,100.551322,1030,จตุจักร
community_healthcenter,ศูนย์สุขภาพชุมชนเย็นอากาศ 2,13.71142418,100.5512876,1012,ยานนาวา
community_healthcenter,ศูนย์สุขภาพชุมชนโรงเจมักกะสัน,13.74957004,100.5512425,1037,ราชเทวี
community_healthcenter,ศูนย์สุขภาพชุมชนพรรณี 1,13.82522923,100.5510669,1030,จตุจักร
clinic,ไวทัลไลฟ์คลินิกเวชกรรม สาขา 2,13.744212,100.550894,1039,วัฒนา
community_healthcenter,ศูนย์สุขภาพชุมชนรื่นฤดี,13.74324494,100.550868,1039,วัฒนา
clinic,เกียรติการแพทย์ คลินิกเวชกรรม สาขาชินเขต,13.86014435,100.5508148,1041,หลักสี่
clinic,เกียรติการแพทย์คลินิกเวชกรรม สาขาชินเขต,13.8600668,100.5507332,1041,หลักสี่
community_healthcenter,ศูนย์สุขภาพชุมชนเฉลิมอนุสรณ์,13.74722343,100.5506722,1039,วัฒนา
clinic,เกียรติการแพทย์ คลินิกเวชกรรม สาขาชินเขต,13.8598282,100.5506309,1041,หลักสี่
clinic,เกียรติการแพทย์คลินิกเวชกรรม สาขาทุ่งสองห้อง,13.8533374,100.5506273,1041,หลักสี่
clinic,เกียรติการแพทย์ คลินิกเวชกรรม สาขาทุ่งสองห้อง,13.8533374,100.5506273,1041,หลักสี่
clinic,เกียรติการแพทย์ คลินิกเวชกรรม สาขาทุ่งสองห้อง,13.85349323,100.5505462,1041,หลักสี่
clinic,ฟ้ามีรักษ์คลินิกเวชกรรม,13.860296,100.5505047,1041,หลักสี่
healthcenter,ศูนย์บริการสาธารณสุข 16 ลุมพินี,13.72743211,100.5505046,1007,ปทุมวัน
clinic,ลักขณาคลินิกเวชกรรม,13.8535425,100.5504912,1041,หลักสี่
community_healthcenter,ศูนย์สุขภาพชุมชนร่วมพัฒนาเชื้อเพลิง 2,13.70808479,100.5504705,1012,ยานนาวา
pharmacy_nhso,วัตสันฟาร์มาซี สาขาเกตเวย์ เอกมัย,13.71877,100.550458,1028,สาทร
pharmacy_nhso,ร้านขายยาเพรียว (Pure) สาขาพระราม 4,13.718769,100.550458,1028,สาทร
community_healthcenter,ศูนย์สุขภาพชุมชนกุหลาบแดง,13.72824252,100.5504365,1007,ปทุมวัน
clinic,คลินิกเวชกรรมเลอแบ็งค็อค,13.8408705,100.5504269,1030,จตุจักร
clinic,ทูเก็ตเตอร์ 29 คลินิกเวชกรรม,13.7947972,100.5504006,1014,พญาไท
clinic,วาวคลินิกเวชกรรม สาขาสะพานควาย,13.7947972,100.5504006,1014,พญาไท
community_healthcenter,ศูนย์สุขภาพชุมชนริมทางรถไฟมักกะสัน,13.75020834,100.550359,1037,ราชเทวี
clinic,สำราญคลินิกเวชกรรม,13.7235426,100.5503276,1028,สาทร
clinic,เมดิคลินิกเวชกรรม,13.7427808,100.5502443,1007,ปทุมวัน
pharmacy_nhso,ร้านเภสัชลลิตา,13.8399051,100.5502054,1030,จตุจักร
clinic,พิมพลัสคลินิกเวชกรรม,13.8529256,100.550131,1041,หลักสี่
clinic,อินเทลลิเฮลธ์พลัสคลินิกเวชกรรม,13.7407888,100.5501252,1007,ปทุมวัน
clinic,เบอร์ลินคลินิกเวชกรรม,13.840012,100.5501013,1030,จตุจักร
clinic,รีไววอลคลินิกเวชกรรม,13.742122,100.5500561,1007,ปทุมวัน
clinic,ฟีนิกซ์กิลแมนคลินิกเวชกรรม,13.7434185,100.5500301,1007,ปทุมวัน
